order_id,customer_id,product_name,category,quantity,unit_price,revenue,order_date,city,payment_method,store,discount
240,1472,Tablet,ELECTRONICS,8,1186.47,9491.76,2024-12-29 00:00:00,Lagos,Cash,Store_D,0.04
241,4072,Phone,electronics,5,335.54,1677.7,2023-02-22,Abuja,CARD,Store_B,0.22
242,4212,Printer,electronics,1,1856.65,1856.65,2023-10-03 00:00:00,Kano,CARD,Store_D,0.25
243,3652,Tablet,ELECTRONICS,9,1489.98,13409.82,2023-02-01 00:00:00,Kano,Card,Store_A,0.11
244,1532,Phone,ELECTRONICS,5,61.01,305.05,2022-03-23 00:00:00,Lagos,CARD,Store_C,0.15
245,4211,Printer,electronics,9,478.93,4310.37,2024-10-31 00:00:00,Abuja,Card,Store_B,0.2
246,4892,Camera,ELECTRONICS,8,1993.43,15947.44,2022-01-19 00:00:00,lagos,CARD,Store_B,0.29
247,4751,Laptop,electronics,5,1103.46,5517.3,2024-02-07 00:00:00,Abuja,Card,Store_C,0.15
248,4916,Camera,ELECTRONICS,1,1272.52,1272.52,2023-03-13 00:00:00,Lagos,cash,Store_A,0.22
249,2358,Laptop,Electronics,2,155.82,311.64,2023-04-12 00:00:00,Abuja,cash,Store_C,0.01
250,3627,Printer,ELECTRONICS,2,1524.12,3048.24,2022-05-29 00:00:00,LAGOS,Transfer,Store_A,0.08
251,4367,Printer,Electronics,8,354.83,2838.64,2023-08-28 00:00:00,Kano,Transfer,Store_A,0.17
252,1020,Camera,ELECTRONICS,7,1097.45,7682.150000000001,2023-12-06 00:00:00,Port Harcourt,Card,Store_B,0.19
253,3748,Camera,Electronics,9,949.47,8545.23,2022-05-18 00:00:00,Port Harcourt,Transfer,Store_C,0.04
254,3537,Laptop,Electronics,6,997.43,5984.58,2022-11-09 00:00:00,LAGOS,Card,Store_A,0.09
255,3624,Headphones,electronics,6,311.9,1871.3999999999999,2024-08-05 00:00:00,Abuja,Card,Store_A,0.25
256,3206,Phone,electronics,2,1468.48,2936.96,2022-03-05 00:00:00,Port Harcourt,Cash,Store_C,0.16
257,4175,Phone,electronics,7,485.45,3398.15,2023-08-19 00:00:00,Lagos,CARD,Store_A,0.2
258,3515,Printer,Electronics,9,323.72,2913.4800000000005,2022-10-27 00:00:00,LAGOS,cash,Store_B,0.02
259,1846,Camera,electronics,7,965.86,6761.02,2023-10-26 00:00:00,Kano,Transfer,Store_B,0.11
260,4679,Laptop,ELECTRONICS,5,783.84,3919.2000000000003,2023-12-24 00:00:00,Abuja,Cash,Store_B,0.13
261,2150,Phone,Electronics,3,356.85,1070.5500000000002,2023-04-17 00:00:00,Lagos,cash,Store_D,0.06
262,1091,Phone,Electronics,3,1168.3,3504.8999999999996,2022-03-22 00:00:00,lagos,Card,Store_D,0.18
263,3947,Printer,ELECTRONICS,5,1897.15,9485.75,2024-08-23 00:00:00,Abuja,CARD,Store_B,0.19
264,3808,Tablet,electronics,10,1201.66,12016.6,11/08/2022,Port Harcourt,CARD,Store_D,0.25
265,4692,Camera,ELECTRONICS,1,1761.62,1761.62,2022-07-10 00:00:00,Port Harcourt,Cash,Store_D,0.16
266,3170,Headphones,Electronics,8,1589.63,12717.04,2022-07-20 00:00:00,lagos,Cash,Store_C,0.18
267,1022,Printer,ELECTRONICS,1,,,2023-02-25 00:00:00,LAGOS,cash,Store_C,0.08
268,3506,Tablet,ELECTRONICS,7,1522.2,10655.4,2024-09-15 00:00:00,Abuja,Transfer,Store_C,0.23
269,4538,Printer,Electronics,4,920.86,3683.44,2023-03-16 00:00:00,Port Harcourt,Cash,Store_B,0.12
270,4372,Phone,electronics,10,898.99,8989.9,2022-06-13 00:00:00,Abuja,CARD,Store_C,0.21
271,4359,Phone,ELECTRONICS,8,906.0,7248.0,2024-11-27,Port Harcourt,Card,Store_B,0.2
272,4996,Phone,Electronics,5,1570.36,7851.799999999999,2023-02-15 00:00:00,Lagos,CARD,Store_C,0.22
273,2423,Tablet,Electronics,10,1927.96,19279.6,2022-01-10 00:00:00,Lagos,CARD,Store_C,0.1
274,2055,Camera,ELECTRONICS,5,1403.67,7018.35,2023-05-14 00:00:00,Abuja,CARD,Store_A,0.14
275,4230,Phone,ELECTRONICS,4,1610.31,6441.24,2022-01-20 00:00:00,LAGOS,Transfer,Store_A,0.17
276,1895,Camera,electronics,3,1896.88,5690.64,2024-10-18 00:00:00,lagos,Card,Store_B,0.06
277,1638,Laptop,Electronics,2,1367.83,2735.66,2022-03-28 00:00:00,LAGOS,CARD,Store_C,0.15
278,2147,Headphones,Electronics,10,300.08,3000.7999999999997,2022-03-08 00:00:00,Kano,cash,Store_A,0.21
279,1048,Printer,Electronics,7,1182.97,8280.79,2023-06-16 00:00:00,LAGOS,CARD,Store_C,0.11
280,3870,Tablet,electronics,7,595.28,4166.96,2023-04-14 00:00:00,lagos,cash,Store_B,0.04
281,4300,Laptop,Electronics,7,1024.22,7169.54,2024-11-24 00:00:00,Abuja,CARD,Store_A,0.12
282,4333,Tablet,electronics,2,927.22,1854.44,2023-06-12 00:00:00,LAGOS,CARD,Store_B,0.17
283,4196,Tablet,electronics,6,1362.73,8176.38,2022-06-10 00:00:00,Kano,Card,Store_C,0.13
284,4715,Laptop,Electronics,3,720.07,2160.21,2023-07-02 00:00:00,Abuja,Transfer,Store_D,0.12
285,3980,Phone,ELECTRONICS,5,1883.85,9419.25,2022-12-08 00:00:00,Abuja,Cash,Store_D,0.16
286,3531,Phone,Electronics,7,653.27,4572.889999999999,2022-09-16 00:00:00,Lagos,Transfer,Store_C,0.26
287,4829,Tablet,ELECTRONICS,8,313.47,2507.76,2024-07-24 00:00:00,Port Harcourt,CARD,Store_C,0.27
288,1366,Headphones,electronics,6,,,2024-12-07 00:00:00,LAGOS,CARD,Store_A,0.21
289,2227,Laptop,electronics,5,1214.16,6070.8,2023-01-22 00:00:00,Abuja,cash,Store_D,0.07
290,3116,Camera,ELECTRONICS,5,605.12,3025.6,2024-04-25 00:00:00,lagos,cash,Store_D,0.08
291,1079,Phone,Electronics,9,93.16,838.4399999999999,2022-09-14 00:00:00,lagos,Cash,Store_D,0.07
292,3041,Tablet,electronics,1,693.98,693.98,2022-04-25 00:00:00,Port Harcourt,Card,Store_C,0.25
293,4146,Printer,Electronics,7,1553.89,10877.230000000001,2022-03-10 00:00:00,Lagos,Card,Store_D,0.12
294,1649,Printer,ELECTRONICS,1,1502.21,1502.21,2024-09-12 00:00:00,Lagos,Card,Store_A,0.07
295,4253,Tablet,ELECTRONICS,2,821.83,1643.66,2024-08-31 00:00:00,Lagos,cash,Store_A,0.21
296,4111,Printer,Electronics,1,743.26,743.26,2022-08-08 00:00:00,Port Harcourt,Transfer,Store_D,0.22
297,3967,Phone,electronics,1,996.34,996.34,2024-09-30 00:00:00,LAGOS,cash,Store_C,0.26
298,1656,Laptop,ELECTRONICS,3,926.3,2778.8999999999996,18/07/2024,Kano,Card,Store_A,0.19
299,2313,Printer,Electronics,9,1647.15,14824.35,2022-11-12 00:00:00,Kano,Cash,Store_A,0.01
300,1128,Phone,Electronics,8,423.65,3389.2,2024-03-06 00:00:00,Kano,Cash,Store_C,0.07
301,4772,Phone,ELECTRONICS,8,1860.39,14883.12,2022-05-05 00:00:00,Abuja,Cash,Store_C,0.16
302,1319,Phone,ELECTRONICS,2,247.39,494.78,2023-01-31 00:00:00,Kano,CARD,Store_D,0.22
303,3762,Headphones,ELECTRONICS,7,1771.51,12400.57,2024-04-02 00:00:00,Port Harcourt,cash,Store_C,0.27
304,4460,Tablet,electronics,7,1661.0,11627.0,2035-01-01 00:00:00,Kano,cash,Store_D,0.29
305,2165,Camera,Electronics,9,,,2023-03-31 00:00:00,Kano,CARD,Store_B,0.03
306,2085,Tablet,ELECTRONICS,4,504.34,2017.36,2024-03-29 00:00:00,Lagos,cash,Store_B,0.15
307,4356,Laptop,ELECTRONICS,5,122.87,614.35,2022-04-25 00:00:00,Abuja,Cash,Store_B,0.22
308,3596,Printer,electronics,1,644.33,644.33,2022-11-03 00:00:00,lagos,cash,Store_D,0.23
309,2769,Tablet,electronics,3,307.77,923.31,2022-04-11 00:00:00,Abuja,Card,Store_B,0.14
310,3340,Phone,ELECTRONICS,10,1994.3,19943.0,2023-06-30 00:00:00,Port Harcourt,cash,Store_D,0.11
311,3684,Laptop,electronics,3,1975.92,5927.76,2024-06-24 00:00:00,lagos,Transfer,Store_B,0.23
312,1223,Phone,ELECTRONICS,3,,,2022-08-16 00:00:00,LAGOS,CARD,Store_B,0.06
313,2978,Camera,ELECTRONICS,3,1405.39,4216.17,14/12/2024,lagos,Card,Store_C,0.02
398,3704,Tablet,ELECTRONICS,6,-1735.35,-10412.099999999999,2024-03-02 00:00:00,Kano,Transfer,Store_D,0.26
315,3050,Headphones,ELECTRONICS,1,127.52,127.52,2024-09-30 00:00:00,LAGOS,Transfer,Store_C,0.07
316,4325,Laptop,ELECTRONICS,5,1763.42,8817.1,2022-03-02 00:00:00,lagos,cash,Store_B,0.03
317,3508,Printer,ELECTRONICS,4,863.8,3455.2,2023-10-02 00:00:00,Port Harcourt,Card,Store_B,0.26
318,3145,Phone,electronics,3,1329.65,3988.9500000000003,2022-05-19 00:00:00,Lagos,Card,Store_A,0.23
319,2684,Tablet,electronics,5,346.32,1731.6,2022-02-23 00:00:00,LAGOS,CARD,Store_B,0.18
320,1325,Printer,electronics,3,1029.53,3088.59,2024-02-05 00:00:00,Abuja,Card,Store_B,0.01
321,2105,Headphones,Electronics,4,1527.66,6110.64,2024-06-18 00:00:00,LAGOS,Card,Store_D,0.12
322,2558,Printer,electronics,7,1242.43,8697.01,2024-12-11 00:00:00,Lagos,cash,Store_D,0.25
323,3124,Camera,electronics,1,1137.52,1137.52,2022-04-11 00:00:00,LAGOS,Transfer,Store_D,0.05
324,3826,Camera,Electronics,8,1668.29,13346.32,2022-08-20 00:00:00,Kano,cash,Store_D,0.1
325,4672,Printer,Electronics,8,225.85,1806.8,2022-12-02 00:00:00,Lagos,Transfer,Store_A,0.16
326,3095,Camera,Electronics,7,1123.17,7862.1900000000005,2023-11-18 00:00:00,lagos,Card,Store_B,0.23
327,3990,Headphones,electronics,3,279.23,837.69,03/06/2023,Abuja,CARD,Store_A,0.18
328,3701,Headphones,electronics,7,,,2023-07-24 00:00:00,lagos,Card,Store_A,0.2
329,3732,Camera,ELECTRONICS,5,695.67,3478.35,2023-01-01 00:00:00,Kano,CARD,Store_B,0.29
330,1146,Laptop,electronics,6,768.71,4612.26,2024-05-25 00:00:00,Abuja,Transfer,Store_C,0.16
331,3506,Laptop,Electronics,10,1472.97,14729.7,2024-09-17 00:00:00,Kano,CARD,Store_C,0.08
332,4797,Phone,ELECTRONICS,10,1017.97,10179.7,2023-01-04 00:00:00,LAGOS,Cash,Store_A,0.01
333,4473,Phone,ELECTRONICS,7,857.38,6001.66,11/03/2023,lagos,Transfer,Store_A,0.09
334,1025,Laptop,ELECTRONICS,6,715.66,4293.96,2022-03-01 00:00:00,LAGOS,cash,Store_D,0.24
335,3569,Headphones,ELECTRONICS,6,951.82,5710.92,2022-04-25 00:00:00,Kano,CARD,Store_A,0.06
336,4637,Tablet,Electronics,3,596.9,1790.6999999999998,2024-12-30 00:00:00,Abuja,Cash,Store_C,0.21
337,2695,Laptop,electronics,4,774.59,3098.36,2024-12-11 00:00:00,Lagos,Cash,Store_D,0.15
338,1631,Phone,electronics,8,1478.26,11826.08,2022-10-21 00:00:00,Port Harcourt,Card,Store_B,0.22
339,3139,Laptop,Electronics,5,1868.06,9340.3,2022-06-28 00:00:00,Lagos,Transfer,Store_A,0.17
340,2314,Phone,Electronics,5,589.47,2947.3500000000004,2022-08-29 00:00:00,,CARD,Store_A,0.06
341,1579,Printer,electronics,10,527.41,5274.099999999999,2023-11-25 00:00:00,Lagos,Cash,Store_A,0.12
342,3886,Camera,ELECTRONICS,8,1251.81,10014.48,2024-12-28 00:00:00,Abuja,Cash,Store_D,0.03
343,4139,Headphones,electronics,4,1897.52,7590.08,2023-06-13 00:00:00,Kano,Transfer,Store_C,0.14
344,2439,Headphones,electronics,3,600.4,1801.1999999999998,2024-11-06 00:00:00,Lagos,Cash,Store_C,0.16
345,3543,Phone,ELECTRONICS,3,1949.09,5847.2699999999995,2024-06-01 00:00:00,LAGOS,Card,Store_B,0.2
346,3351,Headphones,Electronics,10,1212.35,12123.5,2024-06-30 00:00:00,Lagos,CARD,Store_D,0.1
347,1891,Phone,ELECTRONICS,1,1526.3,1526.3,2023-08-20 00:00:00,lagos,Transfer,Store_C,0.17
348,4863,Headphones,ELECTRONICS,6,1981.06,11886.36,2024-11-11 00:00:00,LAGOS,CARD,Store_A,0.0
349,1449,Tablet,Electronics,4,891.85,3567.4,2024-02-23 00:00:00,lagos,cash,Store_B,0.06
350,4440,Headphones,Electronics,5,1995.04,9975.2,2022-05-27 00:00:00,Abuja,Card,Store_A,0.04
351,4660,Printer,ELECTRONICS,7,1265.33,8857.31,2024-07-10 00:00:00,Abuja,CARD,Store_D,0.25
352,2682,Camera,ELECTRONICS,6,115.25,691.5,2024-01-25 00:00:00,Kano,CARD,Store_C,0.14
353,1362,Phone,electronics,2,1383.94,2767.88,2022-04-19 00:00:00,Lagos,CARD,Store_D,0.17
354,4269,Tablet,electronics,3,118.89,356.67,2023-06-18 00:00:00,lagos,Transfer,Store_A,0.09
355,4487,Tablet,electronics,3,1250.81,3752.43,2022-08-17 00:00:00,Kano,cash,Store_C,0.24
356,2986,Phone,ELECTRONICS,1,718.55,718.55,2022-11-12 00:00:00,Abuja,Card,Store_D,0.22
357,4448,Tablet,Electronics,5,1523.19,7615.950000000001,2024-03-27 00:00:00,Port Harcourt,cash,Store_D,0.08
358,2182,Headphones,electronics,6,1925.44,11552.64,2024-12-24 00:00:00,Abuja,Transfer,Store_C,0.08
359,3392,Headphones,electronics,4,1481.91,5927.64,2023-11-23 00:00:00,LAGOS,Cash,Store_A,0.0
360,2826,Tablet,Electronics,5,541.2,2706.0,2022-04-27 00:00:00,lagos,Cash,Store_A,0.03
361,4128,Printer,ELECTRONICS,3,1797.2,5391.6,2024-08-14 00:00:00,Abuja,Transfer,Store_D,0.21
362,2054,Phone,Electronics,5,1565.36,7826.799999999999,2022-05-04 00:00:00,lagos,cash,Store_B,0.18
363,1589,Camera,electronics,4,1247.23,4988.92,2023-06-15 00:00:00,Port Harcourt,cash,Store_A,0.27
364,4821,Laptop,ELECTRONICS,7,569.55,3986.8499999999995,2035-01-01 00:00:00,Abuja,cash,Store_A,0.16
365,4350,Headphones,Electronics,10,1093.84,10938.4,2023-09-13 00:00:00,Kano,CARD,Store_C,0.02
366,3653,Phone,Electronics,9,126.7,1140.3,2024-03-09 00:00:00,LAGOS,cash,Store_B,0.04
367,3428,Phone,electronics,7,172.84,1209.88,2024-12-29 00:00:00,Lagos,Cash,Store_C,0.24
368,4305,Printer,ELECTRONICS,9,943.82,8494.380000000001,2022-11-02 00:00:00,Lagos,Card,Store_D,0.2
369,1187,Phone,ELECTRONICS,3,78.01,234.03000000000003,2022-07-19 00:00:00,Port Harcourt,Cash,Store_A,0.15
370,4295,Phone,electronics,6,1632.47,9794.82,2023-10-27 00:00:00,Port Harcourt,Card,Store_A,0.18
371,1578,Headphones,Electronics,6,1129.15,6774.900000000001,2022-03-25 00:00:00,Kano,Card,Store_A,0.26
949,1365,Printer,ELECTRONICS,10,1779.48,17794.8,2024-09-01 00:00:00,Kano,cash,Store_D,0.07
373,3442,Phone,ELECTRONICS,8,1243.5,9948.0,2023-09-09,lagos,CARD,Store_A,0.19
374,3078,Phone,electronics,4,589.03,2356.12,2024-08-29 00:00:00,Lagos,Transfer,Store_C,0.06
375,4645,Headphones,Electronics,2,1493.81,2987.62,2022-03-01 00:00:00,lagos,CARD,Store_C,0.13
376,1942,Laptop,electronics,4,241.23,964.92,2024-02-09 00:00:00,Port Harcourt,cash,Store_B,0.06
377,2529,Phone,electronics,4,1282.44,5129.76,18/09/2022,Port Harcourt,Card,Store_A,0.26
378,2407,Phone,electronics,10,355.74,3557.4,2022-12-15 00:00:00,lagos,CARD,Store_D,0.26
379,2895,Tablet,Electronics,7,1485.55,10398.85,2023-04-01 00:00:00,lagos,Cash,Store_D,0.29
380,4148,Camera,Electronics,7,1085.69,7599.83,2022-07-20 00:00:00,Port Harcourt,cash,Store_B,0.04
381,1371,Laptop,electronics,5,365.52,1827.6,2022-02-19 00:00:00,lagos,cash,Store_B,0.24
382,3594,Laptop,ELECTRONICS,2,800.51,1601.02,2023-08-31 00:00:00,Port Harcourt,Card,Store_A,0.19
383,3108,Printer,electronics,1,266.38,266.38,2024-01-19 00:00:00,Kano,Card,Store_B,0.29
384,2959,Printer,ELECTRONICS,4,1518.69,6074.76,2023-07-02 00:00:00,Lagos,Transfer,Store_D,0.15
385,3907,Camera,ELECTRONICS,9,1803.93,16235.37,2022-05-15 00:00:00,Lagos,Card,Store_C,0.29
386,1458,Printer,Electronics,8,343.47,2747.76,2022-02-16 00:00:00,Port Harcourt,cash,Store_C,0.13
387,1774,Laptop,Electronics,4,1678.15,6712.6,2023-12-04 00:00:00,Abuja,CARD,Store_D,0.14
388,2255,Phone,electronics,4,994.27,3977.08,2022-04-07 00:00:00,lagos,Card,Store_C,0.05
389,4705,Printer,Electronics,3,513.92,1541.7599999999998,2022-09-17 00:00:00,lagos,Cash,Store_C,0.29
390,4995,Phone,ELECTRONICS,5,286.91,1434.5500000000002,2022-10-25 00:00:00,,CARD,Store_C,0.19
391,4971,Camera,ELECTRONICS,3,1609.17,4827.51,2023-11-25 00:00:00,Lagos,CARD,Store_A,0.09
392,2826,Tablet,Electronics,6,157.32,943.92,2023-03-31 00:00:00,lagos,CARD,Store_D,0.2
393,2615,Phone,electronics,6,1226.19,7357.14,2024-01-10 00:00:00,Abuja,Transfer,Store_A,0.09
394,4581,Camera,Electronics,4,1469.31,5877.24,2024-06-25 00:00:00,Abuja,cash,Store_B,0.25
395,2242,Headphones,ELECTRONICS,6,178.93,1073.58,01/07/2022,Kano,cash,Store_B,0.17
396,1560,Phone,Electronics,7,614.45,4301.150000000001,2023-09-11 00:00:00,Port Harcourt,Card,Store_A,0.24
397,3623,Printer,electronics,2,1324.94,2649.88,2024-10-04 00:00:00,Lagos,Transfer,Store_D,0.3
398,3380,Headphones,ELECTRONICS,7,1743.27,12202.89,2022-09-02 00:00:00,Lagos,Card,Store_A,0.04
399,2463,Phone,Electronics,5,754.27,3771.35,2022-04-10 00:00:00,Lagos,Card,Store_A,0.18
400,2295,Printer,electronics,5,1386.62,6933.099999999999,2023-12-22,Port Harcourt,cash,Store_D,0.1
401,1633,Camera,Electronics,4,1600.46,6401.84,2024-12-12 00:00:00,Kano,Cash,Store_D,0.14
402,4782,Laptop,electronics,6,657.57,3945.42,2024-12-07 00:00:00,Kano,Cash,Store_B,0.04
403,2259,Phone,Electronics,3,1963.16,5889.4800000000005,2022-08-17 00:00:00,Abuja,Cash,Store_A,0.24
404,1487,Tablet,Electronics,2,-638.21,-1276.42,2022-09-11 00:00:00,lagos,Transfer,Store_A,0.03
405,4886,Camera,electronics,6,363.09,2178.54,2023-05-11 00:00:00,Port Harcourt,CARD,Store_B,0.21
406,4088,Camera,Electronics,2,1852.25,3704.5,2024-08-30 00:00:00,Abuja,Cash,Store_B,0.25
407,3106,Phone,electronics,2,1534.75,3069.5,2024-11-30 00:00:00,Kano,Cash,Store_A,0.1
408,3459,Printer,electronics,8,490.45,3923.6,2024-05-26 00:00:00,Abuja,Transfer,Store_B,0.0
409,2623,Headphones,ELECTRONICS,2,282.47,564.94,2022-07-28 00:00:00,lagos,Card,Store_C,0.06
410,1953,Headphones,ELECTRONICS,8,593.11,4744.88,2023-07-14 00:00:00,Abuja,CARD,Store_D,0.3
411,2862,Laptop,Electronics,5,1004.22,5021.1,2022-03-02 00:00:00,Lagos,Cash,Store_B,0.11
412,3547,Camera,Electronics,2,1339.11,2678.22,2024-08-12 00:00:00,Abuja,CARD,Store_C,0.24
413,4129,Laptop,electronics,2,798.08,1596.16,30/07/2024,lagos,Transfer,Store_B,0.15
414,2996,Laptop,ELECTRONICS,8,1337.15,10697.2,2024-09-01 00:00:00,Lagos,cash,Store_D,0.19
415,2312,Laptop,Electronics,10,137.98,1379.8,2022-02-25 00:00:00,Abuja,Transfer,Store_C,0.12
416,1961,Printer,electronics,10,215.64,2156.3999999999996,2022-08-23,LAGOS,cash,Store_D,0.08
417,2296,Headphones,ELECTRONICS,7,678.72,4751.04,2023-02-26 00:00:00,Kano,CARD,Store_C,0.11
418,4470,Laptop,ELECTRONICS,4,610.34,2441.36,2024-04-03 00:00:00,Lagos,CARD,Store_A,0.18
419,3175,Headphones,electronics,4,727.27,2909.08,2024-10-30 00:00:00,Port Harcourt,cash,Store_D,0.08
420,3242,Phone,Electronics,9,1732.28,15590.52,2024-08-15 00:00:00,Port Harcourt,cash,Store_A,0.16
421,1616,Printer,ELECTRONICS,5,1696.04,8480.2,2022-05-12 00:00:00,LAGOS,Card,Store_C,0.21
422,1614,Phone,Electronics,4,1604.24,6416.96,2024-06-12 00:00:00,lagos,Card,Store_A,0.08
423,1720,Printer,Electronics,8,1575.36,12602.88,2023-10-05 00:00:00,Abuja,Cash,Store_D,0.28
424,1458,Camera,ELECTRONICS,9,1869.22,16822.98,2024-12-11 00:00:00,lagos,Transfer,Store_C,0.25
425,4047,Phone,electronics,4,331.34,1325.36,2024-06-19 00:00:00,Lagos,Transfer,Store_A,0.09
426,4945,Tablet,Electronics,6,976.68,5860.08,2022-03-13 00:00:00,Lagos,Card,Store_C,0.17
427,2486,Printer,Electronics,9,1740.56,15665.039999999999,2024-03-15 00:00:00,LAGOS,Card,Store_C,0.06
428,3586,Tablet,ELECTRONICS,7,1589.17,11124.19,2024-10-03 00:00:00,LAGOS,Cash,Store_B,0.21
429,3466,Printer,ELECTRONICS,6,933.86,5603.16,2023-01-12 00:00:00,,Card,Store_C,0.09
430,3115,Printer,ELECTRONICS,3,1701.57,5104.71,2023-10-17 00:00:00,lagos,CARD,Store_C,0.24
431,1745,Headphones,electronics,10,487.75,4877.5,2023-04-14 00:00:00,lagos,Card,Store_A,0.12
432,1364,Tablet,Electronics,10,278.83,2788.2999999999997,2024-07-18 00:00:00,lagos,Card,Store_C,0.09
433,4507,Phone,ELECTRONICS,4,1990.65,7962.6,2024-05-06 00:00:00,Lagos,Transfer,Store_B,0.19
434,3802,Printer,electronics,2,70.12,140.24,2024-03-25 00:00:00,Kano,CARD,Store_C,0.02
435,4813,Phone,electronics,6,1993.64,11961.84,04/04/2022,Port Harcourt,Transfer,Store_D,0.2
436,1168,Camera,Electronics,5,381.24,1906.2,2024-08-16 00:00:00,Port Harcourt,Transfer,Store_A,0.09
437,4986,Tablet,ELECTRONICS,6,1856.16,11136.960000000001,2023-06-25 00:00:00,lagos,cash,Store_B,0.17
438,2802,Laptop,Electronics,3,156.41,469.23,2022-12-01 00:00:00,Abuja,Transfer,Store_D,0.14
439,1606,Laptop,electronics,2,447.28,894.56,2024-11-07 00:00:00,Kano,CARD,Store_A,0.16
440,1314,Phone,electronics,2,1780.37,3560.74,2022-09-07 00:00:00,Lagos,Card,Store_A,0.02
441,2859,Printer,electronics,10,1333.11,13331.099999999999,2024-07-16 00:00:00,Kano,CARD,Store_B,0.06
442,2323,Laptop,ELECTRONICS,2,1116.95,2233.9,2023-06-07 00:00:00,Abuja,Card,Store_B,0.12
443,4909,Printer,Electronics,2,632.17,1264.34,2023-09-28 00:00:00,LAGOS,Transfer,Store_B,0.15
444,3306,Camera,electronics,2,1525.16,3050.32,2024-06-08 00:00:00,Port Harcourt,cash,Store_B,0.19
445,3159,Printer,ELECTRONICS,9,213.74,1923.66,2024-09-05 00:00:00,Kano,Card,Store_D,0.09
446,1184,Camera,Electronics,9,878.58,7907.22,2023-06-03 00:00:00,,cash,Store_B,0.24
447,2704,Printer,electronics,6,1195.06,7170.36,2023-06-27 00:00:00,lagos,Cash,Store_C,0.26
448,1023,Headphones,Electronics,1,384.88,384.88,2024-09-23 00:00:00,Port Harcourt,cash,Store_C,0.03
449,4342,Laptop,ELECTRONICS,4,1725.07,6900.28,2023-05-11 00:00:00,Port Harcourt,Transfer,Store_D,0.04
450,4696,Phone,ELECTRONICS,8,1929.54,15436.32,2023-05-12 00:00:00,Abuja,Cash,Store_A,0.19
451,4475,Headphones,ELECTRONICS,10,1211.89,12118.900000000001,2024-09-25 00:00:00,Kano,cash,Store_B,0.21
452,2293,Camera,Electronics,5,1791.11,8955.55,2024-10-10 00:00:00,Abuja,Cash,Store_B,0.09
453,1950,Camera,Electronics,10,1822.69,18226.9,2024-08-17 00:00:00,Kano,cash,Store_C,0.24
454,3547,Phone,electronics,2,1350.76,2701.52,2024-10-04 00:00:00,Abuja,Card,Store_A,0.3
455,3772,Phone,Electronics,9,112.34,1011.0600000000001,2023-04-10 00:00:00,LAGOS,Transfer,Store_A,0.23
456,4495,Printer,ELECTRONICS,10,1355.5,13555.0,2024-06-15 00:00:00,Lagos,CARD,Store_A,0.25
457,3580,Laptop,Electronics,6,356.21,2137.2599999999998,2024-11-02 00:00:00,lagos,Transfer,Store_B,0.04
458,4150,Laptop,Electronics,8,715.57,5724.56,2024-02-02 00:00:00,Kano,Card,Store_D,0.24
459,4760,Headphones,electronics,9,1599.48,14395.32,2022-10-26 00:00:00,Port Harcourt,Cash,Store_C,0.09
460,1251,Headphones,Electronics,3,1809.9,5429.700000000001,2035-01-01 00:00:00,Kano,Transfer,Store_C,0.27
461,3161,Camera,Electronics,7,920.07,6440.490000000001,2024-06-24 00:00:00,Kano,Card,Store_C,0.03
462,3944,Printer,Electronics,9,1984.25,17858.25,2023-10-02 00:00:00,lagos,CARD,Store_C,0.07
463,3069,Laptop,ELECTRONICS,1,1691.09,1691.09,2035-01-01 00:00:00,Kano,cash,Store_C,0.17
464,1967,Printer,ELECTRONICS,10,1443.56,14435.599999999999,2023-04-24 00:00:00,Kano,Card,Store_D,0.16
465,3385,Phone,electronics,8,241.08,1928.64,2022-06-17 00:00:00,lagos,cash,Store_A,0.11
466,3125,Headphones,electronics,10,1022.71,10227.1,2024-09-29 00:00:00,lagos,Card,Store_D,0.21
467,4535,Camera,Electronics,4,938.09,3752.36,2024-01-27 00:00:00,Abuja,Transfer,Store_C,0.01
468,2533,Tablet,electronics,8,104.56,836.48,13/05/2024,LAGOS,Card,Store_B,0.25
469,2428,Laptop,Electronics,7,988.29,6918.03,2023-11-23 00:00:00,Kano,Card,Store_B,0.15
470,2839,Phone,ELECTRONICS,6,224.16,1344.96,2024-03-04 00:00:00,Port Harcourt,cash,Store_C,0.19
471,3342,Printer,ELECTRONICS,5,1144.04,5720.2,2023-01-30 00:00:00,Lagos,CARD,Store_B,0.23
472,3696,Camera,Electronics,1,586.18,586.18,2024-06-28 00:00:00,LAGOS,Cash,Store_D,0.26
473,2699,Laptop,ELECTRONICS,6,794.92,4769.5199999999995,2022-12-11 00:00:00,Lagos,cash,Store_B,0.02
474,3921,Laptop,electronics,7,242.55,1697.8500000000001,2023-06-13 00:00:00,Lagos,Card,Store_B,0.15
475,1471,Tablet,Electronics,6,956.41,5738.46,2024-04-14 00:00:00,Lagos,CARD,Store_A,0.07
476,2247,Camera,electronics,8,213.62,1708.96,2022-10-19 00:00:00,lagos,cash,Store_D,0.01
477,3542,Tablet,ELECTRONICS,3,51.06,153.18,2023-05-29 00:00:00,LAGOS,Card,Store_C,0.01
478,2231,Laptop,electronics,2,1669.47,3338.94,2024-06-03 00:00:00,LAGOS,Transfer,Store_C,0.29
479,3712,Tablet,electronics,4,,,2022-10-01,,Cash,Store_B,0.12
480,4123,Headphones,ELECTRONICS,2,1585.25,3170.5,2022-03-05 00:00:00,Abuja,Transfer,Store_D,0.25
